anio,mes,departamento,pais,producto,toneladas,precio
2018,Abril,Bolívar,Curazao,Café,11.21,76.21
2018,Abril,Cundinamarca,Australia,Café,38.88,144.23
2018,Abril,Antioquia,Bélgica,Café,215.99,767.55
2018,Abril,Cauca,Bélgica,Café,5.23,16.31
2018,Abril,Cundinamarca,Bélgica,Café,19.23,76.31
2018,Abril,Quindío,Bélgica,Café,20.95,65.27
2018,Abril,Santander,Bélgica,Café,137.93,434.77
2018,Abril,Santander,Canadá,Café,211.08,663.42
2018,Abril,Antioquia,Costa Rica,Café,4.33,36.49
2018,Abril,Antioquia,Curazao,Café,8.01,81.88
2018,Abril,Valle del Cauca,Curazao,Café,2.57,30.56
2018,Abril,Tolima,China,Café,54.00,923.58
2018,Abril,Caldas,Otros,Café,72.53,331.80
2018,Abril,Caldas,España,Café,231.23,1106.18
2018,Abril,Cauca,España,Café,19.10,64.49
2018,Abril,Cundinamarca,España,Café,19.15,58.73
2018,Abril,Risaralda,España,Café,96.16,294.68
2018,Abril,Santander,España,Café,80.34,246.94
2018,Abril,Bolívar,Estados Unidos,Café,8.49,49.00
2018,Abril,Tolima,Otros,Café,59.01,176.58
2018,Abril,Antioquia,Finlandia,Café,39.96,171.49
2018,Abril,Caldas,Finlandia,Café,124.35,832.48
2018,Abril,Antioquia,Francia,Café,228.00,695.39
2018,Abril,Caldas,Francia,Café,26.26,247.71
2018,Abril,Santander,Francia,Café,19.21,58.45
2018,Abril,Quindío,Grecia,Café,19.14,56.35
2018,Abril,Antioquia,Honduras,Café,2.63,31.40
2018,Abril,Antioquia,Israel,Café,133.91,422.87
2018,Abril,Huila,Israel,Café,91.41,279.54
2018,Abril,Santander,Israel,Café,19.23,64.21
2018,Abril,Tolima,Israel,Café,37.48,122.50
2018,Abril,Bogotá,Italia,Café,21.03,67.52
2018,Abril,Cauca,Italia,Café,19.99,62.85
2018,Abril,Santander,Italia,Café,119.38,374.07
2018,Abril,Risaralda,Jamaica,Café,34.92,110.23
2018,Abril,Antioquia,México,Café,26.15,80.36
2018,Abril,Risaralda,México,Café,24.45,46.45
2018,Abril,Cundinamarca,Noruega,Café,19.18,68.90
2018,Abril,Magdalena,Noruega,Café,21.00,87.98
2018,Abril,Antioquia,Países Bajos,Café,26.38,275.35
2018,Abril,Antioquia,Paraguay,Café,5.24,70.61
2018,Abril,Antioquia,Perú,Café,5.17,63.97
2018,Abril,Caldas,Polonia,Café,46.20,490.14
2018,Abril,Cauca,Polonia,Café,20.05,64.63
2018,Abril,Tolima,Polonia,Café,21.03,65.65
2018,Abril,Valle del Cauca,Puerto Rico,Café,4.14,38.10
2018,Abril,Bogotá,Reino Unido,Café,38.45,122.89
2018,Abril,Norte de Santander,Reino Unido,Café,43.24,126.57
2018,Abril,Valle del Cauca,República Dominicana,Café,1.24,13.25
2018,Abril,Bogotá,Rumania,Café,38.57,122.27
2018,Abril,Risaralda,Rumania,Café,20.92,65.30
2018,Abril,Antioquia,Rusia   ,Café,99.59,295.87
2018,Abril,Antioquia,Singapur,Café,22.75,167.10
2018,Abril,Caldas,Suecia,Café,169.80,534.77
2018,Abril,Cundinamarca,Suecia,Café,41.96,131.63
2018,Abril,Norte de Santander,Suecia,Café,21.64,65.36
2018,Abril,Valle del Cauca,Suecia,Café,41.85,128.71
2018,Abril,Antioquia,Trinidad y Tobago,Café,2.52,36.86
2018,Abril,Antioquia,Uruguay,Café,16.92,166.06
2018,Abril,Bogotá,Uruguay,Café,1.40,15.68
2018,Abril,Atlántico,Panamá,Café,0.02,0.47
2018,Marzo,Bogotá,Alemania,Café,1.33,7.94
2018,Marzo,Bogotá,Corea,Café,0.25,2.18
2018,Marzo,Caldas,Corea,Café,173.43,560.81
2018,Marzo,Bogotá,Costa Rica,Café,0.50,11.52
2018,Marzo,Bogotá,Chile,Café,2.06,24.02
2018,Marzo,Boyacá,China,Café,0.85,14.28
2018,Marzo,Caldas,China,Café,19.36,72.11
2018,Marzo,Nariño,China,Café,0.61,14.93
2018,Marzo,Antioquia,Estados Unidos,Café,3203.71,12640.94
2018,Marzo,Bogotá,Estados Unidos,Café,547.17,1810.47
2018,Marzo,Caldas,Estados Unidos,Café,7666.45,25648.46
2018,Marzo,Cundinamarca,Estados Unidos,Café,959.53,3035.02
2018,Marzo,Quindío,Estados Unidos,Café,2150.46,7022.21
2018,Marzo,Risaralda,Estados Unidos,Café,2301.22,7089.09
2018,Marzo,Antioquia,Otros,Café,326.15,1159.40
2018,Marzo,Bogotá,Países Bajos,Café,0.46,1.98
2018,Marzo,Bogotá,Panamá,Café,0.24,5.82
2018,Marzo,Bogotá,Perú,Café,2.37,75.79
2018,Marzo,Bogotá,Reino Unido,Café,19.58,64.59
2018,Marzo,Caldas,Singapur,Café,0.16,4.68
2018,Marzo,Quindío,Suecia,Café,21.35,68.63
2018,Marzo,Bogotá,Suiza,Café,0.70,4.24
2018,Marzo,Risaralda,Taiwán- Provincia de China,Café,91.51,301.26
2018,Marzo,Caldas,Alemania,Café,949.31,3399.04
2018,Marzo,Magdalena,Alemania,Café,0.05,0.03
2018,Marzo,Santander,Alemania,Café,314.98,991.04
2018,Marzo,Magdalena,Australia,Café,38.13,173.83
2018,Marzo,Antioquia,Bélgica,Café,744.21,2303.61
2018,Marzo,Caldas,Bélgica,Café,1376.64,5393.51
2018,Marzo,Huila,Bélgica,Café,371.01,1238.86
2018,Marzo,Magdalena,Bélgica,Café,138.30,500.64
2018,Marzo,Santander,Bélgica,Café,134.60,420.25
2018,Marzo,Antioquia,Canadá,Café,493.98,1624.76
2018,Marzo,Caldas,Canadá,Café,1278.91,4084.55
2018,Marzo,Huila,Canadá,Café,478.79,1536.71
2018,Marzo,Magdalena,Canadá,Café,83.92,270.26
2018,Marzo,Quindío,Canadá,Café,288.23,785.85
2018,Marzo,Santander,Canadá,Café,883.79,2713.01
2018,Marzo,Santander,China,Café,250.36,791.72
2018,Marzo,Magdalena,Otros,Café,19.18,68.91
2018,Marzo,Cauca,Estados Unidos,Café,1131.10,3601.28
2018,Marzo,Cesar,Estados Unidos,Café,211.61,573.91
2018,Marzo,Huila,Estados Unidos,Café,2912.30,9610.19
2018,Marzo,Magdalena,Estados Unidos,Café,1040.23,3400.97
2018,Marzo,Santander,Estados Unidos,Café,1029.64,3275.66
2018,Marzo,Tolima,Estados Unidos,Café,1030.12,4397.26
2018,Marzo,Santander,Finlandia,Café,335.86,1083.47
2018,Marzo,Santander,Otros,Café,153.62,510.15
2018,Marzo,Magdalena,Japón,Café,93.52,388.55
2018,Marzo,Santander,Japón,Café,305.87,1017.79
2018,Marzo,Cesar,Nueva Zelandia,Café,19.29,77.16
2018,Marzo,Caldas,Países Bajos,Café,139.47,495.26
2018,Marzo,Magdalena,Países Bajos,Café,60.08,215.57
2018,Marzo,Santander,Países Bajos,Café,41.99,133.09
2018,Marzo,Magdalena,Reino Unido,Café,19.24,86.10
2018,Marzo,Santander,Rusia   ,Café,19.26,74.95
2018,Marzo,Antioquia,Alemania,Café,1157.83,3717.79
2018,Marzo,Cauca,Alemania,Café,38.52,124.84
2018,Marzo,Cundinamarca,Alemania,Café,251.08,764.05
2018,Marzo,Huila,Alemania,Café,804.71,2521.64
2018,Marzo,Nariño,Alemania,Café,41.88,131.21
2018,Marzo,Quindío,Alemania,Café,801.24,2529.23
2018,Marzo,Risaralda,Alemania,Café,1486.46,4580.15
2018,Marzo,Tolima,Alemania,Café,117.19,462.89
2018,Marzo,Valle del Cauca,Alemania,Café,494.42,1745.97
2018,Marzo,Cauca,Arabia Saudita,Café,19.26,64.02
2018,Marzo,Tolima,Arabia Saudita,Café,19.61,85.54
2018,Marzo,Caldas,Australia,Café,1.12,7.92
2018,Marzo,Cauca,Australia,Café,200.92,840.68
2018,Marzo,Huila,Australia,Café,74.28,260.32
2018,Marzo,Nariño,Australia,Café,19.21,63.55
2018,Marzo,Quindío,Australia,Café,203.92,898.67
2018,Marzo,Risaralda,Australia,Café,172.87,517.87
2018,Marzo,Tolima,Australia,Café,38.28,117.73
2018,Marzo,Valle del Cauca,Australia,Café,42.49,140.74
2018,Marzo,Cundinamarca,Bélgica,Café,64.17,290.80
2018,Marzo,Nariño,Bélgica,Café,12.03,56.24
2018,Marzo,Quindío,Bélgica,Café,376.94,1231.21
2018,Marzo,Risaralda,Bélgica,Café,248.88,771.74
2018,Marzo,Valle del Cauca,Bélgica,Café,27.02,104.26
2018,Marzo,Boyacá,Canadá,Café,38.45,125.61
2018,Marzo,Cauca,Canadá,Café,249.77,812.51
2018,Marzo,Cundinamarca,Canadá,Café,345.28,1062.29
2018,Marzo,Nariño,Canadá,Café,38.37,115.84
2018,Marzo,Risaralda,Canadá,Café,172.83,554.27
2018,Marzo,Tolima,Canadá,Café,90.89,276.09
2018,Marzo,Valle del Cauca,Canadá,Café,384.29,1213.18
2018,Marzo,Antioquia,Corea,Café,205.41,696.15
2018,Marzo,Cauca,Corea,Café,40.36,172.44
2018,Marzo,Cundinamarca,Corea,Café,289.06,899.58
2018,Marzo,Huila,Corea,Café,374.27,1199.48
2018,Marzo,Nariño,Corea,Café,34.25,104.45
2018,Marzo,Quindío,Corea,Café,301.87,1038.92
2018,Marzo,Risaralda,Corea,Café,363.10,1145.00
2018,Marzo,Tolima,Corea,Café,333.89,1238.24
2018,Marzo,Valle del Cauca,Corea,Café,113.36,356.03
2018,Marzo,Huila,Israel,Café,136.13,435.42
2018,Marzo,Antioquia,Chile,Café,12.13,172.08
2018,Marzo,Caldas,Chile,Café,69.81,709.25
2018,Marzo,Cauca,Chile,Café,14.80,61.59
2018,Marzo,Quindío,Chile,Café,38.50,147.40
2018,Marzo,Risaralda,Chile,Café,3.60,34.56
2018,Marzo,Valle del Cauca,Chile,Café,72.96,644.08
2018,Marzo,Antioquia,China,Café,143.08,447.72
2018,Marzo,Huila,China,Café,96.41,301.51
2018,Marzo,Quindío,China,Café,19.24,63.45
2018,Marzo,Risaralda,China,Café,95.98,316.90
2018,Marzo,Valle del Cauca,China,Café,19.21,58.86
2018,Marzo,Antioquia,Taiwán- Provincia de China,Café,17.46,51.31
2018,Marzo,Caldas,Taiwán- Provincia de China,Café,3.76,96.05
2018,Marzo,Cauca,Taiwán- Provincia de China,Café,57.70,177.46
2018,Marzo,Cundinamarca,Taiwán- Provincia de China,Café,202.06,627.50
2018,Marzo,Huila,Taiwán- Provincia de China,Café,21.67,74.13
2018,Marzo,Quindío,Taiwán- Provincia de China,Café,3.54,20.29
2018,Marzo,Valle del Cauca,Taiwán- Provincia de China,Café,51.35,177.94
2018,Marzo,Quindío,Otros,Café,125.99,419.85
2018,Marzo,Tolima,Ecuador,Café,13.78,96.43
2018,Marzo,Cauca,España,Café,38.44,119.89
2018,Marzo,Huila,España,Café,858.51,2975.93
2018,Marzo,Nariño,Estados Unidos,Café,132.54,440.87
2018,Marzo,Valle del Cauca,Estados Unidos,Café,2191.39,7143.79
2018,Marzo,Risaralda,Otros,Café,77.01,252.80
2018,Marzo,Caldas,Finlandia,Café,559.63,1907.55
2018,Marzo,Huila,Finlandia,Café,278.33,892.82
2018,Marzo,Valle del Cauca,Finlandia,Café,20.98,67.47
2018,Marzo,Caldas,Francia,Café,451.36,1453.42
2018,Marzo,Caldas,Grecia,Café,19.84,64.81
2018,Marzo,Cauca,Grecia,Café,59.89,195.23
2018,Marzo,Risaralda,Grecia,Café,58.46,188.89
2018,Marzo,Valle del Cauca,Grecia,Café,19.16,57.18
2018,Marzo,Caldas,Guatemala,Café,5.13,56.87
2018,Marzo,Huila,Hong Kong,Café,22.77,79.27
2018,Marzo,Cauca,Otros,Café,194.78,636.10
2018,Marzo,Caldas,Israel,Café,57.16,189.28
2018,Marzo,Quindío,Israel,Café,38.49,118.61
2018,Marzo,Risaralda,Israel,Café,231.52,744.03
2018,Marzo,Valle del Cauca,Israel,Café,38.43,118.05
2018,Marzo,Antioquia,Italia,Café,220.78,719.43
2018,Marzo,Caldas,Italia,Café,237.81,771.37
2018,Marzo,Huila,Italia,Café,79.04,229.52
2018,Marzo,Nariño,Italia,Café,39.85,122.69
2018,Marzo,Risaralda,Italia,Café,118.81,376.06
2018,Marzo,Tolima,Italia,Café,41.91,127.42
2018,Marzo,Antioquia,Japón,Café,698.88,2405.19
2018,Marzo,Bogotá,Japón,Café,1.64,26.87
2018,Marzo,Caldas,Japón,Café,658.75,2426.36
2018,Marzo,Cauca,Japón,Café,169.64,525.93
2018,Marzo,Cundinamarca,Japón,Café,516.96,1748.89
2018,Marzo,Huila,Japón,Café,1109.47,3413.37
2018,Marzo,Quindío,Japón,Café,366.10,1166.61
2018,Marzo,Risaralda,Japón,Café,545.05,1772.58
2018,Marzo,Tolima,Japón,Café,164.79,570.82
2018,Marzo,Valle del Cauca,Japón,Café,65.64,331.63
2018,Marzo,Huila,Otros,Café,97.62,370.96
2018,Marzo,Caldas,Otros,Café,105.06,405.62
2018,Marzo,Valle del Cauca,Otros,Café,98.80,297.27
2018,Marzo,Quindío,México,Café,38.43,118.03
2018,Marzo,Tolima,México,Café,31.52,198.54
2018,Marzo,Valle del Cauca,México,Café,18.93,49.79
2018,Marzo,Cauca,Noruega,Café,83.86,261.35
2018,Marzo,Cundinamarca,Noruega,Café,11.13,49.53
2018,Marzo,Huila,Noruega,Café,310.82,1033.53
2018,Marzo,Quindío,Noruega,Café,141.46,451.47
2018,Marzo,Tolima,Noruega,Café,104.81,321.65
2018,Marzo,Antioquia,Nueva Zelandia,Café,34.60,114.67
2018,Marzo,Caldas,Nueva Zelandia,Café,17.53,66.46
2018,Marzo,Cauca,Nueva Zelandia,Café,19.20,75.88
2018,Marzo,Quindío,Nueva Zelandia,Café,58.56,174.15
2018,Marzo,Tolima,Nueva Zelandia,Café,19.35,44.54
2018,Marzo,Valle del Cauca,Nueva Zelandia,Café,38.46,109.19
2018,Marzo,Huila,Países Bajos,Café,50.11,186.39
2018,Marzo,Nariño,Países Bajos,Café,19.16,65.99
2018,Marzo,Quindío,Países Bajos,Café,80.38,243.39
2018,Marzo,Valle del Cauca,Países Bajos,Café,61.23,204.60
2018,Marzo,Antioquia,Panamá,Café,30.42,166.43
2018,Marzo,Caldas,Perú,Café,17.80,198.63
2018,Marzo,Valle del Cauca,Perú,Café,103.45,963.49
2018,Marzo,Antioquia,Polonia,Café,19.28,59.09
2018,Marzo,Antioquia,Portugal,Café,151.55,465.75
2018,Marzo,Antioquia,Reino Unido,Café,471.31,1791.16
2018,Marzo,Cauca,Reino Unido,Café,58.45,214.32
2018,Marzo,Cundinamarca,Reino Unido,Café,38.39,190.45
2018,Marzo,Huila,Reino Unido,Café,141.37,475.65
2018,Marzo,Quindío,Reino Unido,Café,413.33,1292.43
2018,Marzo,Risaralda,Reino Unido,Café,118.64,370.28
2018,Marzo,Tolima,Reino Unido,Café,19.24,58.93
2018,Marzo,Valle del Cauca,Reino Unido,Café,76.22,258.94
2018,Marzo,Cauca,Rumania,Café,39.88,124.84
2018,Marzo,Antioquia,Rusia   ,Café,19.28,62.78
2018,Marzo,Caldas,Rusia   ,Café,120.20,1179.83
2018,Marzo,Quindío,Rusia   ,Café,39.91,143.11
2018,Marzo,Risaralda,Rusia   ,Café,54.84,200.66
2018,Marzo,Antioquia,Singapur,Café,38.48,341.71
2018,Marzo,Santander,Singapur,Café,19.26,61.03
2018,Marzo,Tolima,Singapur,Café,10.55,37.60
2018,Marzo,Valle del Cauca,Singapur,Café,19.21,60.65
2018,Marzo,Antioquia,Suecia,Café,19.95,71.70
2018,Marzo,Caldas,Suecia,Café,439.82,1393.45
2018,Marzo,Huila,Suecia,Café,82.12,265.11
2018,Marzo,Antioquia,Ecuador,Café,33.54,294.92
2018,Marzo,Bogotá,Ecuador,Café,5.27,75.58
2018,Marzo,Bogotá,Aruba,Café,0.69,10.48
2018,Marzo,Valle del Cauca,Aruba,Café,5.07,56.72
2018,Marzo,Antioquia,Arabia Saudita,Café,19.16,92.38
2018,Marzo,Santander,Arabia Saudita,Café,34.83,228.21
2018,Marzo,Antioquia,Argentina,Café,11.45,89.94
2018,Marzo,Cundinamarca,Argentina,Café,27.50,127.61
2018,Marzo,Magdalena,Argentina,Café,20.00,85.27
2018,Marzo,Quindío,Argentina,Café,2.94,21.27
2018,Marzo,Antioquia,Australia,Café,45.90,228.07
2018,Marzo,Antioquia,Barbados,Café,2.15,33.46
2018,Marzo,Cauca,Bélgica,Café,14.71,59.77
2018,Marzo,Antioquia,Bolivia,Café,0.87,9.56
2018,Marzo,Bogotá,Canadá,Café,138.19,432.82
2018,Marzo,Antioquia,Costa Rica,Café,18.40,123.44
2018,Marzo,Cundinamarca,Curazao,Café,2.57,29.06
2018,Marzo,Valle del Cauca,Curazao,Café,2.34,26.18
2018,Marzo,Tolima,Otros,Café,43.33,136.32
2018,Marzo,Antioquia,El Salvador,Café,1.29,13.79
2018,Marzo,Antioquia,España,Café,105.77,326.64
2018,Marzo,Bogotá,España,Café,23.74,107.10
2018,Marzo,Caldas,España,Café,146.73,471.71
2018,Marzo,Cundinamarca,España,Café,39.20,118.11
2018,Marzo,Risaralda,España,Café,38.36,116.62
2018,Marzo,Santander,España,Café,114.91,361.72
2018,Marzo,Tolima,España,Café,19.25,58.85
2018,Marzo,Valle del Cauca,España,Café,7.62,29.94
2018,Marzo,Antioquia,Francia,Café,197.94,633.65
2018,Marzo,Magdalena,Francia,Café,19.27,77.69
2018,Marzo,Risaralda,Francia,Café,86.39,261.22
2018,Marzo,Santander,Francia,Café,209.68,679.39
2018,Marzo,Valle del Cauca,Francia,Café,15.20,126.46
2018,Marzo,Quindío,Grecia,Café,19.17,56.44
2018,Marzo,Santander,Grecia,Café,39.09,121.84
2018,Marzo,Tolima,Grecia,Café,19.21,61.77
2018,Marzo,Antioquia,Guatemala,Café,11.37,102.79
2018,Marzo,Antioquia,Honduras,Café,5.39,33.99
2018,Marzo,Antioquia,Israel,Café,19.96,60.81
2018,Marzo,Cundinamarca,Israel,Café,38.19,116.60
2018,Marzo,Bogotá,Italia,Café,39.80,128.18
2018,Marzo,Cauca,Italia,Café,99.65,319.34
2018,Marzo,Cundinamarca,Italia,Café,19.97,62.30
2018,Marzo,Quindío,Italia,Café,216.50,758.33
2018,Marzo,Santander,Italia,Café,19.90,63.82
2018,Marzo,Caldas,Jamaica,Café,19.18,59.22
2018,Marzo,Antioquia,México,Café,3.54,104.25
2018,Marzo,Bogotá,México,Café,3.82,47.13
2018,Marzo,Caldas,México,Café,179.47,2679.27
2018,Marzo,Santander,México,Café,76.89,256.29
2018,Marzo,Antioquia,Países Bajos,Café,8.40,254.57
2018,Marzo,Risaralda,Países Bajos,Café,11.90,41.98
2018,Marzo,Bogotá,Paraguay,Café,2.28,28.36
2018,Marzo,Antioquia,Perú,Café,14.61,202.00
2018,Marzo,Caldas,Polonia,Café,83.70,1164.06
2018,Marzo,Cauca,Polonia,Café,19.98,63.78
2018,Marzo,Caldas,Portugal,Café,38.29,114.22
2018,Marzo,Tolima,Portugal,Café,19.94,60.41
2018,Marzo,Antioquia,Puerto Rico,Café,2.01,17.10
2018,Marzo,Cundinamarca,Puerto Rico,Café,4.14,37.09
2018,Marzo,Valle del Cauca,Puerto Rico,Café,2.57,32.31
2018,Marzo,Caldas,Reino Unido,Café,156.20,730.01
2018,Marzo,Santander,Reino Unido,Café,87.53,276.25
2018,Marzo,Antioquia,República Dominicana,Café,1.89,28.97
2018,Marzo,Valle del Cauca,República Dominicana,Café,1.24,12.89
2018,Marzo,Risaralda,Rumania,Café,41.88,128.25
2018,Marzo,Tolima,Rusia   ,Café,19.23,62.30
2018,Marzo,Caquetá,Otros,Café,19.89,63.79
2018,Marzo,Santander,Suecia,Café,19.92,69.29
2018,Marzo,Valle del Cauca,Suecia,Café,21.00,65.40
2018,Marzo,Antioquia,Trinidad y Tobago,Café,1.41,19.63
2018,Marzo,Risaralda,Venezuela,Café,0.24,3.75
2018,Marzo,Valle del Cauca,Venezuela,Café,27.98,234.81
2018,Marzo,Bogotá,Curazao,Café,0.58,2.84
2018,Febrero,Bogotá,Alemania,Café,4.19,17.66
2018,Febrero,Bogotá,Arabia Saudita,Café,0.15,3.49
2018,Febrero,Cundinamarca,Australia,Café,38.57,255.28
2018,Febrero,Cundinamarca,Canadá,Café,115.52,364.95
2018,Febrero,Caldas,Corea,Café,360.47,1227.97
2018,Febrero,Bogotá,Costa Rica,Café,7.22,91.88
2018,Febrero,Valle del Cauca,China,Café,57.45,178.56
2018,Febrero,Caldas,Taiwán- Provincia de China,Café,24.44,181.25
2018,Febrero,Quindío,El Salvador,Café,1.70,21.73
2018,Febrero,Antioquia,Estados Unidos,Café,5452.88,20685.45
2018,Febrero,Bogotá,Estados Unidos,Café,471.31,1723.04
2018,Febrero,Caldas,Estados Unidos,Café,5774.92,20065.35
2018,Febrero,Cundinamarca,Estados Unidos,Café,707.65,2374.78
2018,Febrero,Huila,Estados Unidos,Café,4253.23,13489.47
2018,Febrero,Magdalena,Estados Unidos,Café,632.85,2153.98
2018,Febrero,Quindío,Estados Unidos,Café,1743.59,5827.70
2018,Febrero,Risaralda,Estados Unidos,Café,2318.11,7079.44
2018,Febrero,Cundinamarca,Grecia,Café,1.66,5.70
2018,Febrero,Cundinamarca,Japón,Café,1074.09,3609.75
2018,Febrero,Huila,Japón,Café,1323.06,4201.59
2018,Febrero,Tolima,Japón,Café,245.34,911.83
2018,Febrero,Bogotá,Panamá,Café,0.06,0.81
2018,Febrero,Quindío,Perú,Café,1.94,25.55
2018,Febrero,Bogotá,Reino Unido,Café,38.93,148.31
2018,Febrero,Valle del Cauca,Singapur,Café,0.40,1.37
2018,Febrero,Risaralda,Suiza,Café,1.18,8.48
2018,Febrero,Caldas,Ecuador,Café,25.19,562.04
2018,Febrero,Huila,Alemania,Café,462.96,1555.70
2018,Febrero,Magdalena,Alemania,Café,77.42,366.35
2018,Febrero,Magdalena,Australia,Café,20.02,85.83
2018,Febrero,Antioquia,Bélgica,Café,568.04,2076.83
2018,Febrero,Caldas,Bélgica,Café,1419.69,5398.12
2018,Febrero,Huila,Bélgica,Café,228.95,774.68
2018,Febrero,Caldas,Canadá,Café,1580.19,5230.25
2018,Febrero,Huila,Canadá,Café,788.57,2474.98
2018,Febrero,Magdalena,Canadá,Café,71.71,250.63
2018,Febrero,Quindío,Canadá,Café,172.92,610.19
2018,Febrero,Magdalena,España,Café,19.36,70.20
2018,Febrero,Cauca,Estados Unidos,Café,1140.70,3790.01
2018,Febrero,Santander,Estados Unidos,Café,1914.13,6137.37
2018,Febrero,Tolima,Estados Unidos,Café,797.76,3193.73
2018,Febrero,Valle del Cauca,Estados Unidos,Café,1567.19,5331.17
2018,Febrero,Santander,Finlandia,Café,126.14,398.77
2018,Febrero,Huila,Francia,Café,97.78,296.10
2018,Febrero,Magdalena,Japón,Café,34.87,139.04
2018,Febrero,Santander,Japón,Café,167.60,542.86
2018,Febrero,Huila,Otros,Café,580.04,1900.58
2018,Febrero,Santander,Otros,Café,83.23,275.17
2018,Febrero,Magdalena,Nueva Zelandia,Café,19.29,91.81
2018,Febrero,Antioquia,Países Bajos,Café,65.57,490.29
2018,Febrero,Huila,Países Bajos,Café,19.19,72.31
2018,Febrero,Magdalena,Países Bajos,Café,19.26,68.30
2018,Febrero,Magdalena,Rumania,Café,57.80,187.88
2018,Febrero,Santander,Suiza,Café,41.95,184.94
2018,Febrero,Antioquia,Alemania,Café,498.82,1691.24
2018,Febrero,Caldas,Alemania,Café,981.38,4398.42
2018,Febrero,Cauca,Alemania,Café,164.20,528.70
2018,Febrero,Cundinamarca,Alemania,Café,273.73,816.46
2018,Febrero,Quindío,Alemania,Café,546.11,1749.45
2018,Febrero,Risaralda,Alemania,Café,478.25,1446.45
2018,Febrero,Tolima,Alemania,Café,82.24,437.05
2018,Febrero,Caldas,Arabia Saudita,Café,19.91,74.01
2018,Febrero,Huila,Arabia Saudita,Café,19.19,62.56
2018,Febrero,Bogotá,Argentina,Café,4.28,55.80
2018,Febrero,Bogotá,Australia,Café,7.14,34.17
2018,Febrero,Caldas,Australia,Café,39.59,117.62
2018,Febrero,Cauca,Australia,Café,98.20,477.17
2018,Febrero,Huila,Australia,Café,123.37,424.86
2018,Febrero,Quindío,Australia,Café,59.08,189.01
2018,Febrero,Risaralda,Australia,Café,180.75,580.99
2018,Febrero,Valle del Cauca,Australia,Café,57.70,199.62
2018,Febrero,Atlántico,Bélgica,Café,20.93,70.71
2018,Febrero,Cauca,Bélgica,Café,13.11,40.45
2018,Febrero,Cundinamarca,Bélgica,Café,268.65,1131.75
2018,Febrero,Quindío,Bélgica,Café,318.42,976.11
2018,Febrero,Risaralda,Bélgica,Café,146.00,451.21
2018,Febrero,Valle del Cauca,Bolivia,Café,1.42,26.23
2018,Febrero,Antioquia,Canadá,Café,745.41,2255.68
2018,Febrero,Bogotá,Canadá,Café,246.23,769.40
2018,Febrero,Cauca,Canadá,Café,127.54,405.55
2018,Febrero,Nariño,Canadá,Café,38.24,124.77
2018,Febrero,Risaralda,Canadá,Café,192.28,616.42
2018,Febrero,Tolima,Canadá,Café,225.51,722.69
2018,Febrero,Valle del Cauca,Canadá,Café,112.32,393.32
2018,Febrero,Antioquia,Corea,Café,112.55,372.07
2018,Febrero,Cauca,Corea,Café,54.25,178.81
2018,Febrero,Cundinamarca,Corea,Café,2.19,79.82
2018,Febrero,Huila,Corea,Café,267.36,878.36
2018,Febrero,Quindío,Corea,Café,462.10,1558.73
2018,Febrero,Risaralda,Corea,Café,52.51,172.88
2018,Febrero,Tolima,Corea,Café,38.57,127.75
2018,Febrero,Valle del Cauca,Corea,Café,38.50,122.56
2018,Febrero,Antioquia,Chile,Café,43.57,363.55
2018,Febrero,Bogotá,Chile,Café,11.64,234.20
2018,Febrero,Caldas,Chile,Café,19.65,343.90
2018,Febrero,Quindío,Chile,Café,0.20,3.10
2018,Febrero,Valle del Cauca,Chile,Café,45.16,386.03
2018,Febrero,Caldas,China,Café,20.33,91.95
2018,Febrero,Cundinamarca,China,Café,7.88,26.64
2018,Febrero,Huila,China,Café,64.81,203.40
2018,Febrero,Quindío,China,Café,81.23,286.01
2018,Febrero,Santander,China,Café,38.53,120.53
